timestamp_utc,price_eur_per_mwh,timestamp_europe_berlin,delivery_date
2024-08-02T02:00:00Z,86.95,2024-08-02T04:00:00+02:00,2024-08-02
2024-08-02T03:00:00Z,96.61,2024-08-02T05:00:00+02:00,2024-08-02
2024-08-02T04:00:00Z,110.75,2024-08-02T06:00:00+02:00,2024-08-02
2024-08-02T05:00:00Z,121.38,2024-08-02T07:00:00+02:00,2024-08-02
2024-08-02T06:00:00Z,113.19,2024-08-02T08:00:00+02:00,2024-08-02
2024-08-02T07:00:00Z,104.42,2024-08-02T09:00:00+02:00,2024-08-02
2024-08-02T08:00:00Z,91.68,2024-08-02T10:00:00+02:00,2024-08-02
2024-08-02T09:00:00Z,77.69,2024-08-02T11:00:00+02:00,2024-08-02
2024-08-02T10:00:00Z,73.58,2024-08-02T12:00:00+02:00,2024-08-02
2024-08-02T11:00:00Z,61.94,2024-08-02T13:00:00+02:00,2024-08-02
2024-08-02T12:00:00Z,53.44,2024-08-02T14:00:00+02:00,2024-08-02
2024-08-02T13:00:00Z,50.58,2024-08-02T15:00:00+02:00,2024-08-02
2024-08-02T14:00:00Z,65.42,2024-08-02T16:00:00+02:00,2024-08-02
2024-08-02T15:00:00Z,77.69,2024-08-02T17:00:00+02:00,2024-08-02
2024-08-02T16:00:00Z,102.22,2024-08-02T18:00:00+02:00,2024-08-02
2024-08-02T17:00:00Z,128.49,2024-08-02T19:00:00+02:00,2024-08-02
2024-08-02T18:00:00Z,146.19,2024-08-02T20:00:00+02:00,2024-08-02
2024-08-02T19:00:00Z,121.66,2024-08-02T21:00:00+02:00,2024-08-02
2024-08-02T20:00:00Z,114.42,2024-08-02T22:00:00+02:00,2024-08-02
2024-08-02T21:00:00Z,99.01,2024-08-02T23:00:00+02:00,2024-08-02
2024-08-02T22:00:00Z,102.65,2024-08-03T00:00:00+02:00,2024-08-03
2024-08-02T23:00:00Z,99.14,2024-08-03T01:00:00+02:00,2024-08-03
2024-08-03T00:00:00Z,93.3,2024-08-03T02:00:00+02:00,2024-08-03
2024-08-03T01:00:00Z,89.1,2024-08-03T03:00:00+02:00,2024-08-03
2024-08-03T02:00:00Z,86.31,2024-08-03T04:00:00+02:00,2024-08-03
2024-08-03T03:00:00Z,94.88,2024-08-03T05:00:00+02:00,2024-08-03
2024-08-03T04:00:00Z,103.74,2024-08-03T06:00:00+02:00,2024-08-03
2024-08-03T05:00:00Z,95.51,2024-08-03T07:00:00+02:00,2024-08-03
2024-08-03T06:00:00Z,84.5,2024-08-03T08:00:00+02:00,2024-08-03
2024-08-03T07:00:00Z,66.06,2024-08-03T09:00:00+02:00,2024-08-03
2024-08-03T08:00:00Z,32.44,2024-08-03T10:00:00+02:00,2024-08-03
2024-08-03T09:00:00Z,20.36,2024-08-03T11:00:00+02:00,2024-08-03
2024-08-03T10:00:00Z,14.66,2024-08-03T12:00:00+02:00,2024-08-03
2024-08-03T11:00:00Z,6.41,2024-08-03T13:00:00+02:00,2024-08-03
2024-08-03T12:00:00Z,4.1,2024-08-03T14:00:00+02:00,2024-08-03
2024-08-03T13:00:00Z,12.38,2024-08-03T15:00:00+02:00,2024-08-03
2024-08-03T14:00:00Z,32.44,2024-08-03T16:00:00+02:00,2024-08-03
2024-08-03T15:00:00Z,73.61,2024-08-03T17:00:00+02:00,2024-08-03
2024-08-03T16:00:00Z,103.55,2024-08-03T18:00:00+02:00,2024-08-03
2024-08-03T17:00:00Z,110.02,2024-08-03T19:00:00+02:00,2024-08-03
2024-08-03T18:00:00Z,124.64,2024-08-03T20:00:00+02:00,2024-08-03
2024-08-03T19:00:00Z,136.64,2024-08-03T21:00:00+02:00,2024-08-03
2024-08-03T20:00:00Z,119.2,2024-08-03T22:00:00+02:00,2024-08-03
2024-08-03T21:00:00Z,101.3,2024-08-03T23:00:00+02:00,2024-08-03
2024-08-03T22:00:00Z,110.21,2024-08-04T00:00:00+02:00,2024-08-04
2024-08-03T23:00:00Z,101.34,2024-08-04T01:00:00+02:00,2024-08-04
2024-08-04T00:00:00Z,96.9,2024-08-04T02:00:00+02:00,2024-08-04
2024-08-04T01:00:00Z,92.68,2024-08-04T03:00:00+02:00,2024-08-04
2024-08-04T02:00:00Z,90.21,2024-08-04T04:00:00+02:00,2024-08-04
2024-08-04T03:00:00Z,83.0,2024-08-04T05:00:00+02:00,2024-08-04
2024-08-04T04:00:00Z,77.7,2024-08-04T06:00:00+02:00,2024-08-04
2024-08-04T05:00:00Z,73.2,2024-08-04T07:00:00+02:00,2024-08-04
2024-08-04T06:00:00Z,63.93,2024-08-04T08:00:00+02:00,2024-08-04
2024-08-04T07:00:00Z,28.11,2024-08-04T09:00:00+02:00,2024-08-04
2024-08-04T08:00:00Z,8.05,2024-08-04T10:00:00+02:00,2024-08-04
2024-08-04T09:00:00Z,2.05,2024-08-04T11:00:00+02:00,2024-08-04
2024-08-04T10:00:00Z,0.06,2024-08-04T12:00:00+02:00,2024-08-04
2024-08-04T11:00:00Z,-0.04,2024-08-04T13:00:00+02:00,2024-08-04
2024-08-04T12:00:00Z,-2.16,2024-08-04T14:00:00+02:00,2024-08-04
2024-08-04T13:00:00Z,-0.01,2024-08-04T15:00:00+02:00,2024-08-04
2024-08-04T14:00:00Z,1.0,2024-08-04T16:00:00+02:00,2024-08-04
2024-08-04T15:00:00Z,22.46,2024-08-04T17:00:00+02:00,2024-08-04
2024-08-04T16:00:00Z,73.17,2024-08-04T18:00:00+02:00,2024-08-04
2024-08-04T17:00:00Z,105.66,2024-08-04T19:00:00+02:00,2024-08-04
2024-08-04T18:00:00Z,119.92,2024-08-04T20:00:00+02:00,2024-08-04
2024-08-04T19:00:00Z,124.99,2024-08-04T21:00:00+02:00,2024-08-04
2024-08-04T20:00:00Z,112.94,2024-08-04T22:00:00+02:00,2024-08-04
2024-08-04T21:00:00Z,104.83,2024-08-04T23:00:00+02:00,2024-08-04
2024-08-04T22:00:00Z,103.08,2024-08-05T00:00:00+02:00,2024-08-05
2024-08-04T23:00:00Z,85.32,2024-08-05T01:00:00+02:00,2024-08-05
2024-08-05T00:00:00Z,82.3,2024-08-05T02:00:00+02:00,2024-08-05
2024-08-05T01:00:00Z,85.35,2024-08-05T03:00:00+02:00,2024-08-05
2024-08-05T02:00:00Z,83.59,2024-08-05T04:00:00+02:00,2024-08-05
2024-08-05T03:00:00Z,97.24,2024-08-05T05:00:00+02:00,2024-08-05
2024-08-05T04:00:00Z,118.98,2024-08-05T06:00:00+02:00,2024-08-05
2024-08-05T05:00:00Z,136.75,2024-08-05T07:00:00+02:00,2024-08-05
2024-08-05T06:00:00Z,113.97,2024-08-05T08:00:00+02:00,2024-08-05
2024-08-05T07:00:00Z,102.83,2024-08-05T09:00:00+02:00,2024-08-05
2024-08-05T08:00:00Z,74.5,2024-08-05T10:00:00+02:00,2024-08-05
2024-08-05T09:00:00Z,64.3,2024-08-05T11:00:00+02:00,2024-08-05
2024-08-05T10:00:00Z,57.12,2024-08-05T12:00:00+02:00,2024-08-05
2024-08-05T11:00:00Z,42.05,2024-08-05T13:00:00+02:00,2024-08-05
2024-08-05T12:00:00Z,36.35,2024-08-05T14:00:00+02:00,2024-08-05
2024-08-05T13:00:00Z,51.43,2024-08-05T15:00:00+02:00,2024-08-05
2024-08-05T14:00:00Z,70.1,2024-08-05T16:00:00+02:00,2024-08-05
2024-08-05T15:00:00Z,85.4,2024-08-05T17:00:00+02:00,2024-08-05
2024-08-05T16:00:00Z,108.97,2024-08-05T18:00:00+02:00,2024-08-05
2024-08-05T17:00:00Z,152.76,2024-08-05T19:00:00+02:00,2024-08-05
2024-08-05T18:00:00Z,250.01,2024-08-05T20:00:00+02:00,2024-08-05
2024-08-05T19:00:00Z,170.93,2024-08-05T21:00:00+02:00,2024-08-05
2024-08-05T20:00:00Z,120.3,2024-08-05T22:00:00+02:00,2024-08-05
2024-08-05T21:00:00Z,102.92,2024-08-05T23:00:00+02:00,2024-08-05
2024-08-05T22:00:00Z,103.09,2024-08-06T00:00:00+02:00,2024-08-06
2024-08-05T23:00:00Z,95.57,2024-08-06T01:00:00+02:00,2024-08-06
2024-08-06T00:00:00Z,89.24,2024-08-06T02:00:00+02:00,2024-08-06
2024-08-06T01:00:00Z,85.24,2024-08-06T03:00:00+02:00,2024-08-06
2024-08-06T02:00:00Z,85.76,2024-08-06T04:00:00+02:00,2024-08-06
2024-08-06T03:00:00Z,95.77,2024-08-06T05:00:00+02:00,2024-08-06
2024-08-06T04:00:00Z,123.86,2024-08-06T06:00:00+02:00,2024-08-06
2024-08-06T05:00:00Z,126.04,2024-08-06T07:00:00+02:00,2024-08-06
2024-08-06T06:00:00Z,85.29,2024-08-06T08:00:00+02:00,2024-08-06
2024-08-06T07:00:00Z,74.51,2024-08-06T09:00:00+02:00,2024-08-06
2024-08-06T08:00:00Z,36.04,2024-08-06T10:00:00+02:00,2024-08-06
2024-08-06T09:00:00Z,21.43,2024-08-06T11:00:00+02:00,2024-08-06
2024-08-06T10:00:00Z,15.86,2024-08-06T12:00:00+02:00,2024-08-06
2024-08-06T11:00:00Z,2.95,2024-08-06T13:00:00+02:00,2024-08-06
2024-08-06T12:00:00Z,4.79,2024-08-06T14:00:00+02:00,2024-08-06
2024-08-06T13:00:00Z,19.44,2024-08-06T15:00:00+02:00,2024-08-06
2024-08-06T14:00:00Z,39.71,2024-08-06T16:00:00+02:00,2024-08-06
2024-08-06T15:00:00Z,82.19,2024-08-06T17:00:00+02:00,2024-08-06
2024-08-06T16:00:00Z,106.29,2024-08-06T18:00:00+02:00,2024-08-06
2024-08-06T17:00:00Z,174.58,2024-08-06T19:00:00+02:00,2024-08-06
2024-08-06T18:00:00Z,230.85,2024-08-06T20:00:00+02:00,2024-08-06
2024-08-06T19:00:00Z,170.45,2024-08-06T21:00:00+02:00,2024-08-06
2024-08-06T20:00:00Z,118.54,2024-08-06T22:00:00+02:00,2024-08-06
2024-08-06T21:00:00Z,100.03,2024-08-06T23:00:00+02:00,2024-08-06
2024-08-06T22:00:00Z,91.39,2024-08-07T00:00:00+02:00,2024-08-07
2024-08-06T23:00:00Z,83.24,2024-08-07T01:00:00+02:00,2024-08-07
2024-08-07T00:00:00Z,79.29,2024-08-07T02:00:00+02:00,2024-08-07
2024-08-07T01:00:00Z,83.24,2024-08-07T03:00:00+02:00,2024-08-07
2024-08-07T02:00:00Z,86.43,2024-08-07T04:00:00+02:00,2024-08-07
2024-08-07T03:00:00Z,104.36,2024-08-07T05:00:00+02:00,2024-08-07
2024-08-07T04:00:00Z,126.07,2024-08-07T06:00:00+02:00,2024-08-07
2024-08-07T05:00:00Z,127.98,2024-08-07T07:00:00+02:00,2024-08-07
2024-08-07T06:00:00Z,109.06,2024-08-07T08:00:00+02:00,2024-08-07
2024-08-07T07:00:00Z,88.91,2024-08-07T09:00:00+02:00,2024-08-07
2024-08-07T08:00:00Z,73.56,2024-08-07T10:00:00+02:00,2024-08-07
2024-08-07T09:00:00Z,62.49,2024-08-07T11:00:00+02:00,2024-08-07
2024-08-07T10:00:00Z,42.14,2024-08-07T12:00:00+02:00,2024-08-07
2024-08-07T11:00:00Z,35.05,2024-08-07T13:00:00+02:00,2024-08-07
2024-08-07T12:00:00Z,51.19,2024-08-07T14:00:00+02:00,2024-08-07
2024-08-07T13:00:00Z,69.28,2024-08-07T15:00:00+02:00,2024-08-07
2024-08-07T14:00:00Z,85.74,2024-08-07T16:00:00+02:00,2024-08-07
2024-08-07T15:00:00Z,105.2,2024-08-07T17:00:00+02:00,2024-08-07
2024-08-07T16:00:00Z,106.41,2024-08-07T18:00:00+02:00,2024-08-07
2024-08-07T17:00:00Z,119.75,2024-08-07T19:00:00+02:00,2024-08-07
2024-08-07T18:00:00Z,149.28,2024-08-07T20:00:00+02:00,2024-08-07
2024-08-07T19:00:00Z,134.25,2024-08-07T21:00:00+02:00,2024-08-07
2024-08-07T20:00:00Z,112.74,2024-08-07T22:00:00+02:00,2024-08-07
2024-08-07T21:00:00Z,102.78,2024-08-07T23:00:00+02:00,2024-08-07
2024-08-07T22:00:00Z,96.43,2024-08-08T00:00:00+02:00,2024-08-08
2024-08-07T23:00:00Z,88.06,2024-08-08T01:00:00+02:00,2024-08-08
2024-08-08T00:00:00Z,87.36,2024-08-08T02:00:00+02:00,2024-08-08
2024-08-08T01:00:00Z,88.06,2024-08-08T03:00:00+02:00,2024-08-08
2024-08-08T02:00:00Z,88.27,2024-08-08T04:00:00+02:00,2024-08-08
2024-08-08T03:00:00Z,96.11,2024-08-08T05:00:00+02:00,2024-08-08
2024-08-08T04:00:00Z,110.93,2024-08-08T06:00:00+02:00,2024-08-08
2024-08-08T05:00:00Z,124.93,2024-08-08T07:00:00+02:00,2024-08-08
2024-08-08T06:00:00Z,114.41,2024-08-08T08:00:00+02:00,2024-08-08
2024-08-08T07:00:00Z,106.84,2024-08-08T09:00:00+02:00,2024-08-08
2024-08-08T08:00:00Z,86.1,2024-08-08T10:00:00+02:00,2024-08-08
2024-08-08T09:00:00Z,71.6,2024-08-08T11:00:00+02:00,2024-08-08
2024-08-08T10:00:00Z,57.09,2024-08-08T12:00:00+02:00,2024-08-08
2024-08-08T11:00:00Z,40.49,2024-08-08T13:00:00+02:00,2024-08-08
2024-08-08T12:00:00Z,32.18,2024-08-08T14:00:00+02:00,2024-08-08
2024-08-08T13:00:00Z,40.24,2024-08-08T15:00:00+02:00,2024-08-08
2024-08-08T14:00:00Z,57.81,2024-08-08T16:00:00+02:00,2024-08-08
2024-08-08T15:00:00Z,80.52,2024-08-08T17:00:00+02:00,2024-08-08
2024-08-08T16:00:00Z,101.92,2024-08-08T18:00:00+02:00,2024-08-08
2024-08-08T17:00:00Z,138.49,2024-08-08T19:00:00+02:00,2024-08-08
2024-08-08T18:00:00Z,197.31,2024-08-08T20:00:00+02:00,2024-08-08
2024-08-08T19:00:00Z,135.0,2024-08-08T21:00:00+02:00,2024-08-08
2024-08-08T20:00:00Z,102.0,2024-08-08T22:00:00+02:00,2024-08-08
2024-08-08T21:00:00Z,93.56,2024-08-08T23:00:00+02:00,2024-08-08
2024-08-08T22:00:00Z,103.71,2024-08-09T00:00:00+02:00,2024-08-09
2024-08-08T23:00:00Z,83.92,2024-08-09T01:00:00+02:00,2024-08-09
2024-08-09T00:00:00Z,67.34,2024-08-09T02:00:00+02:00,2024-08-09
2024-08-09T01:00:00Z,64.3,2024-08-09T03:00:00+02:00,2024-08-09
2024-08-09T02:00:00Z,53.31,2024-08-09T04:00:00+02:00,2024-08-09
2024-08-09T03:00:00Z,64.36,2024-08-09T05:00:00+02:00,2024-08-09
2024-08-09T04:00:00Z,80.0,2024-08-09T06:00:00+02:00,2024-08-09
2024-08-09T05:00:00Z,88.41,2024-08-09T07:00:00+02:00,2024-08-09
2024-08-09T06:00:00Z,59.4,2024-08-09T08:00:00+02:00,2024-08-09
2024-08-09T07:00:00Z,31.31,2024-08-09T09:00:00+02:00,2024-08-09
2024-08-09T08:00:00Z,8.98,2024-08-09T10:00:00+02:00,2024-08-09
2024-08-09T09:00:00Z,0.6,2024-08-09T11:00:00+02:00,2024-08-09
2024-08-09T10:00:00Z,-0.03,2024-08-09T12:00:00+02:00,2024-08-09
2024-08-09T11:00:00Z,-0.16,2024-08-09T13:00:00+02:00,2024-08-09
2024-08-09T12:00:00Z,-0.8,2024-08-09T14:00:00+02:00,2024-08-09
2024-08-09T13:00:00Z,-0.11,2024-08-09T15:00:00+02:00,2024-08-09
2024-08-09T14:00:00Z,-0.01,2024-08-09T16:00:00+02:00,2024-08-09
2024-08-09T15:00:00Z,2.55,2024-08-09T17:00:00+02:00,2024-08-09
2024-08-09T16:00:00Z,41.78,2024-08-09T18:00:00+02:00,2024-08-09
2024-08-09T17:00:00Z,81.04,2024-08-09T19:00:00+02:00,2024-08-09
2024-08-09T18:00:00Z,124.97,2024-08-09T20:00:00+02:00,2024-08-09
2024-08-09T19:00:00Z,118.05,2024-08-09T21:00:00+02:00,2024-08-09
2024-08-09T20:00:00Z,113.46,2024-08-09T22:00:00+02:00,2024-08-09
2024-08-09T21:00:00Z,93.23,2024-08-09T23:00:00+02:00,2024-08-09
2024-08-09T22:00:00Z,85.09,2024-08-10T00:00:00+02:00,2024-08-10
2024-08-09T23:00:00Z,92.13,2024-08-10T01:00:00+02:00,2024-08-10
2024-08-10T00:00:00Z,87.28,2024-08-10T02:00:00+02:00,2024-08-10
2024-08-10T01:00:00Z,84.67,2024-08-10T03:00:00+02:00,2024-08-10
2024-08-10T02:00:00Z,82.93,2024-08-10T04:00:00+02:00,2024-08-10
2024-08-10T03:00:00Z,85.52,2024-08-10T05:00:00+02:00,2024-08-10
2024-08-10T04:00:00Z,88.68,2024-08-10T06:00:00+02:00,2024-08-10
2024-08-10T05:00:00Z,76.01,2024-08-10T07:00:00+02:00,2024-08-10
2024-08-10T06:00:00Z,31.86,2024-08-10T08:00:00+02:00,2024-08-10
2024-08-10T07:00:00Z,0.2,2024-08-10T09:00:00+02:00,2024-08-10
2024-08-10T08:00:00Z,-3.0,2024-08-10T10:00:00+02:00,2024-08-10
2024-08-10T09:00:00Z,-12.2,2024-08-10T11:00:00+02:00,2024-08-10
2024-08-10T10:00:00Z,-22.49,2024-08-10T12:00:00+02:00,2024-08-10
2024-08-10T11:00:00Z,-40.77,2024-08-10T13:00:00+02:00,2024-08-10
2024-08-10T12:00:00Z,-40.09,2024-08-10T14:00:00+02:00,2024-08-10
2024-08-10T13:00:00Z,-29.67,2024-08-10T15:00:00+02:00,2024-08-10
2024-08-10T14:00:00Z,-8.2,2024-08-10T16:00:00+02:00,2024-08-10
2024-08-10T15:00:00Z,0.07,2024-08-10T17:00:00+02:00,2024-08-10
2024-08-10T16:00:00Z,48.84,2024-08-10T18:00:00+02:00,2024-08-10
2024-08-10T17:00:00Z,106.55,2024-08-10T19:00:00+02:00,2024-08-10
2024-08-10T18:00:00Z,125.43,2024-08-10T20:00:00+02:00,2024-08-10
2024-08-10T19:00:00Z,133.0,2024-08-10T21:00:00+02:00,2024-08-10
2024-08-10T20:00:00Z,117.85,2024-08-10T22:00:00+02:00,2024-08-10
2024-08-10T21:00:00Z,106.64,2024-08-10T23:00:00+02:00,2024-08-10
2024-08-10T22:00:00Z,106.71,2024-08-11T00:00:00+02:00,2024-08-11
2024-08-10T23:00:00Z,104.17,2024-08-11T01:00:00+02:00,2024-08-11
2024-08-11T00:00:00Z,99.96,2024-08-11T02:00:00+02:00,2024-08-11
2024-08-11T01:00:00Z,95.14,2024-08-11T03:00:00+02:00,2024-08-11
2024-08-11T02:00:00Z,96.49,2024-08-11T04:00:00+02:00,2024-08-11
2024-08-11T03:00:00Z,114.97,2024-08-11T05:00:00+02:00,2024-08-11
2024-08-11T04:00:00Z,106.44,2024-08-11T06:00:00+02:00,2024-08-11
2024-08-11T05:00:00Z,71.02,2024-08-11T07:00:00+02:00,2024-08-11
2024-08-11T06:00:00Z,27.8,2024-08-11T08:00:00+02:00,2024-08-11
2024-08-11T07:00:00Z,0.0,2024-08-11T09:00:00+02:00,2024-08-11
2024-08-11T08:00:00Z,-5.01,2024-08-11T10:00:00+02:00,2024-08-11
2024-08-11T09:00:00Z,-14.99,2024-08-11T11:00:00+02:00,2024-08-11
2024-08-11T10:00:00Z,-32.04,2024-08-11T12:00:00+02:00,2024-08-11
2024-08-11T11:00:00Z,-59.96,2024-08-11T13:00:00+02:00,2024-08-11
2024-08-11T12:00:00Z,-50.09,2024-08-11T14:00:00+02:00,2024-08-11
2024-08-11T13:00:00Z,-31.42,2024-08-11T15:00:00+02:00,2024-08-11
2024-08-11T14:00:00Z,-4.97,2024-08-11T16:00:00+02:00,2024-08-11
2024-08-11T15:00:00Z,1.46,2024-08-11T17:00:00+02:00,2024-08-11
2024-08-11T16:00:00Z,88.14,2024-08-11T18:00:00+02:00,2024-08-11
2024-08-11T17:00:00Z,128.8,2024-08-11T19:00:00+02:00,2024-08-11
2024-08-11T18:00:00Z,137.18,2024-08-11T20:00:00+02:00,2024-08-11
2024-08-11T19:00:00Z,126.15,2024-08-11T21:00:00+02:00,2024-08-11
2024-08-11T20:00:00Z,109.99,2024-08-11T22:00:00+02:00,2024-08-11
2024-08-11T21:00:00Z,97.28,2024-08-11T23:00:00+02:00,2024-08-11
2024-08-11T22:00:00Z,104.98,2024-08-12T00:00:00+02:00,2024-08-12
2024-08-11T23:00:00Z,94.62,2024-08-12T01:00:00+02:00,2024-08-12
2024-08-12T00:00:00Z,85.3,2024-08-12T02:00:00+02:00,2024-08-12
2024-08-12T01:00:00Z,86.6,2024-08-12T03:00:00+02:00,2024-08-12
2024-08-12T02:00:00Z,88.85,2024-08-12T04:00:00+02:00,2024-08-12
2024-08-12T03:00:00Z,114.54,2024-08-12T05:00:00+02:00,2024-08-12
2024-08-12T04:00:00Z,153.82,2024-08-12T06:00:00+02:00,2024-08-12
2024-08-12T05:00:00Z,153.82,2024-08-12T07:00:00+02:00,2024-08-12
2024-08-12T06:00:00Z,115.25,2024-08-12T08:00:00+02:00,2024-08-12
2024-08-12T07:00:00Z,69.9,2024-08-12T09:00:00+02:00,2024-08-12
2024-08-12T08:00:00Z,40.12,2024-08-12T10:00:00+02:00,2024-08-12
2024-08-12T09:00:00Z,16.04,2024-08-12T11:00:00+02:00,2024-08-12
2024-08-12T10:00:00Z,10.06,2024-08-12T12:00:00+02:00,2024-08-12
2024-08-12T11:00:00Z,6.98,2024-08-12T13:00:00+02:00,2024-08-12
2024-08-12T12:00:00Z,13.8,2024-08-12T14:00:00+02:00,2024-08-12
2024-08-12T13:00:00Z,27.87,2024-08-12T15:00:00+02:00,2024-08-12
2024-08-12T14:00:00Z,48.65,2024-08-12T16:00:00+02:00,2024-08-12
2024-08-12T15:00:00Z,89.29,2024-08-12T17:00:00+02:00,2024-08-12
2024-08-12T16:00:00Z,122.78,2024-08-12T18:00:00+02:00,2024-08-12
2024-08-12T17:00:00Z,206.02,2024-08-12T19:00:00+02:00,2024-08-12
2024-08-12T18:00:00Z,224.84,2024-08-12T20:00:00+02:00,2024-08-12
2024-08-12T19:00:00Z,128.34,2024-08-12T21:00:00+02:00,2024-08-12
2024-08-12T20:00:00Z,106.88,2024-08-12T22:00:00+02:00,2024-08-12
2024-08-12T21:00:00Z,100.05,2024-08-12T23:00:00+02:00,2024-08-12
2024-08-12T22:00:00Z,99.64,2024-08-13T00:00:00+02:00,2024-08-13
2024-08-12T23:00:00Z,87.91,2024-08-13T01:00:00+02:00,2024-08-13
2024-08-13T00:00:00Z,86.6,2024-08-13T02:00:00+02:00,2024-08-13
2024-08-13T01:00:00Z,84.79,2024-08-13T03:00:00+02:00,2024-08-13
2024-08-13T02:00:00Z,84.76,2024-08-13T04:00:00+02:00,2024-08-13
2024-08-13T03:00:00Z,101.37,2024-08-13T05:00:00+02:00,2024-08-13
2024-08-13T04:00:00Z,125.66,2024-08-13T06:00:00+02:00,2024-08-13
2024-08-13T05:00:00Z,133.71,2024-08-13T07:00:00+02:00,2024-08-13
2024-08-13T06:00:00Z,117.89,2024-08-13T08:00:00+02:00,2024-08-13
2024-08-13T07:00:00Z,87.81,2024-08-13T09:00:00+02:00,2024-08-13
2024-08-13T08:00:00Z,66.67,2024-08-13T10:00:00+02:00,2024-08-13
2024-08-13T09:00:00Z,55.94,2024-08-13T11:00:00+02:00,2024-08-13
2024-08-13T10:00:00Z,43.01,2024-08-13T12:00:00+02:00,2024-08-13
2024-08-13T11:00:00Z,40.37,2024-08-13T13:00:00+02:00,2024-08-13
2024-08-13T12:00:00Z,47.96,2024-08-13T14:00:00+02:00,2024-08-13
2024-08-13T13:00:00Z,64.15,2024-08-13T15:00:00+02:00,2024-08-13
2024-08-13T14:00:00Z,86.0,2024-08-13T16:00:00+02:00,2024-08-13
2024-08-13T15:00:00Z,105.0,2024-08-13T17:00:00+02:00,2024-08-13
2024-08-13T16:00:00Z,121.04,2024-08-13T18:00:00+02:00,2024-08-13
2024-08-13T17:00:00Z,202.72,2024-08-13T19:00:00+02:00,2024-08-13
2024-08-13T18:00:00Z,205.35,2024-08-13T20:00:00+02:00,2024-08-13
2024-08-13T19:00:00Z,128.9,2024-08-13T21:00:00+02:00,2024-08-13
2024-08-13T20:00:00Z,111.48,2024-08-13T22:00:00+02:00,2024-08-13
2024-08-13T21:00:00Z,104.99,2024-08-13T23:00:00+02:00,2024-08-13
2024-08-13T22:00:00Z,87.73,2024-08-14T00:00:00+02:00,2024-08-14
2024-08-13T23:00:00Z,90.79,2024-08-14T01:00:00+02:00,2024-08-14
2024-08-14T00:00:00Z,87.73,2024-08-14T02:00:00+02:00,2024-08-14
2024-08-14T01:00:00Z,93.4,2024-08-14T03:00:00+02:00,2024-08-14
2024-08-14T02:00:00Z,93.6,2024-08-14T04:00:00+02:00,2024-08-14
2024-08-14T03:00:00Z,107.1,2024-08-14T05:00:00+02:00,2024-08-14
2024-08-14T04:00:00Z,129.74,2024-08-14T06:00:00+02:00,2024-08-14
2024-08-14T05:00:00Z,136.62,2024-08-14T07:00:00+02:00,2024-08-14
2024-08-14T06:00:00Z,120.96,2024-08-14T08:00:00+02:00,2024-08-14
2024-08-14T07:00:00Z,108.79,2024-08-14T09:00:00+02:00,2024-08-14
2024-08-14T08:00:00Z,83.08,2024-08-14T10:00:00+02:00,2024-08-14
2024-08-14T09:00:00Z,77.24,2024-08-14T11:00:00+02:00,2024-08-14
2024-08-14T10:00:00Z,72.85,2024-08-14T12:00:00+02:00,2024-08-14
2024-08-14T11:00:00Z,75.38,2024-08-14T13:00:00+02:00,2024-08-14
2024-08-14T12:00:00Z,74.71,2024-08-14T14:00:00+02:00,2024-08-14
2024-08-14T13:00:00Z,81.74,2024-08-14T15:00:00+02:00,2024-08-14
2024-08-14T14:00:00Z,94.36,2024-08-14T16:00:00+02:00,2024-08-14
2024-08-14T15:00:00Z,105.59,2024-08-14T17:00:00+02:00,2024-08-14
2024-08-14T16:00:00Z,111.48,2024-08-14T18:00:00+02:00,2024-08-14
2024-08-14T17:00:00Z,161.41,2024-08-14T19:00:00+02:00,2024-08-14
2024-08-14T18:00:00Z,218.92,2024-08-14T20:00:00+02:00,2024-08-14
2024-08-14T19:00:00Z,148.7,2024-08-14T21:00:00+02:00,2024-08-14
2024-08-14T20:00:00Z,120.43,2024-08-14T22:00:00+02:00,2024-08-14
2024-08-14T21:00:00Z,109.95,2024-08-14T23:00:00+02:00,2024-08-14
2024-08-14T22:00:00Z,110.33,2024-08-15T00:00:00+02:00,2024-08-15
2024-08-14T23:00:00Z,109.66,2024-08-15T01:00:00+02:00,2024-08-15
2024-08-15T00:00:00Z,105.3,2024-08-15T02:00:00+02:00,2024-08-15
2024-08-15T01:00:00Z,94.74,2024-08-15T03:00:00+02:00,2024-08-15
2024-08-15T02:00:00Z,96.02,2024-08-15T04:00:00+02:00,2024-08-15
2024-08-15T03:00:00Z,108.91,2024-08-15T05:00:00+02:00,2024-08-15
2024-08-15T04:00:00Z,119.75,2024-08-15T06:00:00+02:00,2024-08-15
2024-08-15T05:00:00Z,120.71,2024-08-15T07:00:00+02:00,2024-08-15
2024-08-15T06:00:00Z,114.97,2024-08-15T08:00:00+02:00,2024-08-15
2024-08-15T07:00:00Z,91.12,2024-08-15T09:00:00+02:00,2024-08-15
2024-08-15T08:00:00Z,59.1,2024-08-15T10:00:00+02:00,2024-08-15
2024-08-15T09:00:00Z,19.94,2024-08-15T11:00:00+02:00,2024-08-15
2024-08-15T10:00:00Z,9.86,2024-08-15T12:00:00+02:00,2024-08-15
2024-08-15T11:00:00Z,0.01,2024-08-15T13:00:00+02:00,2024-08-15
2024-08-15T12:00:00Z,-0.04,2024-08-15T14:00:00+02:00,2024-08-15
2024-08-15T13:00:00Z,4.25,2024-08-15T15:00:00+02:00,2024-08-15
